movieId,title,genres,imdbId,tmdbId
32875,Holiday (Jour de fête) (1949),Comedy,40497.0,4595.0
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,56111.0,31442.0
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,417.0,775.0
32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,75404.0,50183.0
32914,Carrie (2002),Drama|Horror|Thriller,319970.0,7342.0
32917,Boccaccio '70 (1962),Comedy|Fantasy|Romance,55805.0,45267.0
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,371724.0,7453.0
33085,"Amityville Horror, The (2005)",Horror|Thriller,384806.0,10065.0
33090,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,277909.0,30863.0
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,384369.0,9393.0
33126,"Frisco Kid, The (1979)",Comedy|Western,79180.0,16972.0
33132,State Property 2 (2005),Action|Crime|Drama,403537.0,13409.0
33138,Palindromes (2004),Adventure|Comedy|Drama,362004.0,13073.0
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,391304.0,8976.0
33148,King's Ransom (2005),Comedy|Crime,388183.0,27360.0
33154,Enron: The Smartest Guys in the Room (2005),Documentary,413845.0,13020.0
33158,xXx: State of the Union (2005),Action|Crime|Thriller,329774.0,11679.0
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,320661.0,1495.0
33164,House of Wax (2005),Horror|Thriller,397065.0,10066.0
33166,Crash (2004),Crime|Drama,375679.0,1640.0
33171,Mysterious Skin (2004),Drama|Mystery,370986.0,11171.0
33188,Mischief (1985),Comedy|Romance,89601.0,14750.0
33201,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,177747.0,53116.0
33237,San Francisco (1936),Drama|Musical|Romance,28216.0,43881.0
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,90248.0,9463.0
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,387892.0,26810.0
33312,"Cocoanuts, The (1929)",Comedy|Musical,19777.0,20625.0
33421,Dear Wendy (2005),Drama,342272.0,10913.0
33435,Los Angeles Plays Itself (2003),Documentary,379357.0,38643.0
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,342258.0,10027.0
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,121766.0,1895.0
33495,Kicking & Screaming (2005),Comedy,384642.0,9981.0
33499,Monster-in-Law (2005),Comedy|Romance,369735.0,4379.0
33558,"Snow Walker, The (2003)",Adventure|Drama,337721.0,14694.0
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,55913.0,20271.0
33615,Madagascar (2005),Adventure|Animation|Children|Comedy,351283.0,953.0
33629,Airborne (1993),Adventure|Comedy,106233.0,13064.0
33639,Mad Hot Ballroom (2005),Children|Documentary,438205.0,14358.0
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,449086.0,12700.0
33646,"Longest Yard, The (2005)",Comedy|Drama,398165.0,9291.0
33649,Saving Face (2004),Comedy|Drama|Romance,384504.0,19316.0
33660,Cinderella Man (2005),Drama|Romance,352248.0,921.0
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,403508.0,9779.0
33672,Lords of Dogtown (2005),Action|Comedy|Drama,355702.0,9787.0
33677,Rock School (2005),Documentary,436727.0,23825.0
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,356910.0,787.0
33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,424774.0,14199.0
33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,338095.0,10226.0
33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical,388139.0,12109.0
33779,Eddie Izzard: Dress to Kill (1999),Comedy,184424.0,13589.0
33781,Quo Vadis (1951),Drama|Romance,43949.0,11620.0
33794,Batman Begins (2005),Action|Crime|IMAX,372784.0,272.0
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,399102.0,15767.0
33815,"Perfect Man, The (2005)",Comedy|Drama|Romance,380623.0,15648.0
33826,Saint Ralph (2004),Comedy|Drama,384488.0,25248.0
33830,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,400497.0,11451.0
33834,Land of the Dead (2005),Action|Horror|Thriller,418819.0,11683.0
33836,Bewitched (2005),Comedy|Fantasy|Romance,374536.0,9722.0
33838,Rize (2005),Documentary,436724.0,2287.0
33880,Me and You and Everyone We Know (2005),Comedy|Drama,415978.0,1382.0
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,395125.0,9534.0
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,420251.0,33908.0
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance,408777.0,276.0
33966,Cop and ½ (1993),Comedy,106613.0,12574.0
34018,At the Circus (1939),Comedy|Musical,31060.0,22553.0
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,407304.0,74.0
34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,428803.0,1667.0
34129,Rebound (2005),Comedy,376108.0,7233.0
34143,Dark Water (2005),Drama|Horror|Thriller,382628.0,9009.0
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,411270.0,1553.0
34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,120667.0,9738.0
34153,Murderball (2005),Documentary,436613.0,14278.0
34162,Wedding Crashers (2005),Comedy|Romance,396269.0,9522.0
34164,Happy Endings (2005),Comedy|Drama,361693.0,14922.0
34271,Hustle & Flow (2005),Crime|Drama,410097.0,10476.0
34292,Hardware (1990),Action|Horror|Sci-Fi,99740.0,11309.0
34312,"Calcium Kid, The (2004)",Comedy,330111.0,31063.0
34319,"Island, The (2005)",Action|Sci-Fi|Thriller,399201.0,1635.0
34321,Bad News Bears (2005),Children|Comedy,408524.0,13341.0
34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,395584.0,1696.0
34326,Last Days (2005),Drama,403217.0,1665.0
34330,November (2004),Drama|Mystery,368089.0,9775.0
34332,Sky High (2005),Action|Adventure|Children|Comedy,405325.0,11459.0
34334,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,382992.0,10048.0
34336,Must Love Dogs (2005),Comedy|Romance,417001.0,11648.0
34338,"Aristocrats, The (2005)",Comedy|Documentary,436078.0,15258.0
34359,Georgy Girl (1966),Comedy,60453.0,42719.0
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller,193364.0,37632.0
34405,Serenity (2005),Action|Adventure|Sci-Fi,379786.0,16320.0
34437,Broken Flowers (2005),Comedy|Drama,412019.0,308.0
34450,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,98019.0,25074.0
34482,"Browning Version, The (1951)",Drama,43362.0,39946.0
34520,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,377818.0,6519.0
34523,The Chumscrubber (2005),Comedy|Drama,406650.0,13919.0
34528,Junebug (2005),Comedy|Drama,418773.0,1444.0
34530,Deuce Bigalow: European Gigolo (2005),Comedy,367652.0,11453.0
34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,397101.0,9913.0
34534,Four Brothers (2005),Action|Crime|Drama,430105.0,8292.0
34536,The Great Raid (2005),Action|Drama|War,326905.0,13922.0
34540,Pretty Persuasion (2005),Comedy|Drama,381505.0,14166.0
34542,Grizzly Man (2005),Documentary,427312.0,501.0
34800,Private Resort (1985),Comedy,89839.0,17824.0
34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,396184.0,11328.0
35015,Duma (2005),Adventure|Drama,361715.0,15907.0
35347,Animal Farm (1954),Animation|Drama,47834.0,11848.0
35807,"Teahouse of the August Moon, The (1956)",Comedy,49830.0,43313.0
35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,405422.0,6957.0
35957,Red Eye (2005),Horror|Thriller,421239.0,11460.0
36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller,387898.0,445.0
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,133385.0,9564.0
36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,91341.0,20874.0
36397,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,361089.0,14175.0
36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,355295.0,4442.0
36477,"Baxter, The (2005)",Comedy|Drama|Romance,401244.0,13169.0
36509,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,402901.0,9042.0
36517,"Constant Gardener, The (2005)",Drama|Thriller,387131.0,1985.0
36519,Transporter 2 (2005),Action|Crime|Thriller,388482.0,9335.0
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,425123.0,9007.0
36527,Proof (2005),Drama,377107.0,9777.0
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,399295.0,1830.0
36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,384286.0,10092.0
36535,Everything Is Illuminated (2005),Comedy|Drama,404030.0,340.0
36537,Thumbsucker (2005),Comedy|Drama,318761.0,1546.0
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,385690.0,65215.0
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,95403.0,10753.0
36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,386005.0,11636.0
37211,Go West (1940),Comedy|Musical|Western,32536.0,22575.0
37240,Why We Fight (2005),Documentary,436971.0,14286.0
37380,Doom (2005),Action|Horror|Sci-Fi,419706.0,8814.0
37382,Domino (2005),Crime|Drama|Thriller,421054.0,9923.0
37384,Waiting... (2005),Comedy,348333.0,7553.0
37386,Aeon Flux (2005),Action|Sci-Fi,402022.0,8202.0
37444,Frankenstein 90 (1984),Comedy|Horror|Romance,87289.0,3118.0
37475,"Unfinished Life, An (2005)",Drama,350261.0,1947.0
37477,"Man, The (2005)",Action|Comedy|Crime,399327.0,9074.0
37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,430651.0,16133.0
37545,Woyzeck (1979),Drama,80149.0,10319.0
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,404032.0,8643.0
37727,Flightplan (2005),Action|Drama|Thriller,408790.0,9315.0
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,121164.0,3933.0
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,385002.0,8923.0
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,399146.0,59.0
37736,Oliver Twist (2005),Drama,380599.0,257.0
37739,"Greatest Game Ever Played, The (2005)",Drama,388980.0,15487.0
37741,Capote (2005),Crime|Drama,379725.0,398.0
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,385700.0,647.0
37844,Roll Bounce (2005),Comedy|Drama|Romance,403455.0,14544.0
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,378109.0,11968.0
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,366780.0,14517.0
38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,312004.0,533.0
38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,373469.0,5236.0
38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,456912.0,11344.0
38159,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance,95467.0,31056.0
38164,"All This, and Heaven Too (1940)",Drama|Romance,32194.0,43807.0
38198,Darwin's Nightmare (2004),Documentary,424024.0,10700.0
38294,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,402057.0,5471.0
38304,No Direction Home: Bob Dylan (2005),Documentary,367555.0,19082.0
38388,Goal! The Dream Begins (Goal!) (2005),Drama,380389.0,9763.0
38583,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,92240.0,10017.0
38798,In Her Shoes (2005),Comedy|Drama,388125.0,11931.0
38886,"Squid and the Whale, The (2005)",Comedy|Drama,367089.0,10707.0
38992,Two for the Money (2005),Drama,417217.0,9910.0
39183,Brokeback Mountain (2005),Drama|Romance,388795.0,142.0
39231,Elizabethtown (2005),Comedy|Drama|Romance,368709.0,9621.0
39234,North Country (2005),Drama,395972.0,9701.0
39292,"Good Night, and Good Luck. (2005)",Crime|Drama,433383.0,3291.0
39307,Dreamer: Inspired by a True Story (2005),Children|Drama,418647.0,12920.0
39381,"Proposition, The (2005)",Crime|Drama|Western,421238.0,16608.0
39400,"Fog, The (2005)",Action|Horror|Mystery|Thriller,432291.0,791.0
39414,Shopgirl (2005),Comedy|Drama|Romance,338427.0,2610.0
39427,Stay (2005),Thriller,371257.0,8066.0
39435,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,386140.0,1656.0
39444,"Weather Man, The (2005)",Comedy|Drama,384680.0,6963.0
39446,Saw II (2005),Horror|Thriller,432348.0,215.0
39449,Prime (2005),Comedy|Drama|Romance,387514.0,2313.0
39516,Don't Move (Non ti muovere) (2004),Drama,330702.0,16729.0
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,436058.0,8274.0
39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,425661.0,42000.0
39869,Manderlay (2005),Drama,342735.0,1951.0
40148,Revolver (2005),Crime|Drama|Thriller,365686.0,10851.0
40278,Jarhead (2005),Action|Drama|War,418763.0,25.0
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,371606.0,9982.0
40412,Dead Man's Shoes (2004),Crime|Thriller,419677.0,12877.0
40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,424205.0,11661.0
40478,Night of the Lepus (1972),Horror|Sci-Fi|Thriller,69005.0,38761.0
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,98532.0,7974.0
40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,200768.0,46917.0
40581,Just Friends (2005),Comedy|Romance,433400.0,10033.0
40583,Syriana (2005),Drama|Thriller,365737.0,231.0
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama,328132.0,68098.0
40614,Derailed (2005),Drama|Thriller,398017.0,8999.0
40617,Creep (2004),Horror|Thriller,381966.0,8555.0
40629,Pride & Prejudice (2005),Drama|Romance,414387.0,4348.0
40697,Babylon 5,Sci-Fi,,
40723,Wolf Creek (2005),Crime|Horror|Thriller,416315.0,9885.0
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,435625.0,9392.0
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,330373.0,674.0
40819,Walk the Line (2005),Drama|Musical|Romance,358273.0,69.0
40826,Rent (2005),Drama|Musical|Romance,294870.0,1833.0
40851,Zathura (2005),Action|Adventure|Children|Fantasy,406375.0,6795.0
40870,C.R.A.Z.Y. (2005),Drama,401085.0,11421.0
40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,422528.0,16156.0
40955,Breakfast on Pluto (2005),Comedy|Drama,411195.0,1420.0
40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,400525.0,9005.0
40962,"Yours, Mine and Ours (2005)",Comedy|Romance,443295.0,13499.0
40966,"Libertine, The (2004)",Drama,375920.0,7548.0
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,65143.0,20345.0
41285,Match Point (2005),Crime|Drama|Romance,416320.0,116.0
41527,Paradise Now (2005),Crime|Drama|Thriller|War,445620.0,67.0
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,363771.0,411.0
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,360717.0,254.0
41571,Memoirs of a Geisha (2005),Drama|Romance,397535.0,1904.0
41573,"Family Stone, The (2005)",Comedy|Drama|Romance,356680.0,9043.0
41617,Havoc (2005),Crime|Drama|Romance,285175.0,14695.0
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,61847.0,27031.0
41712,"Room for Romeo Brass, A (1999)",Comedy|Drama,202559.0,22908.0
41716,"Matador, The (2005)",Comedy|Drama|Thriller,365485.0,9515.0
41724,Wal-Mart: The High Cost of Low Price (2005),Documentary,473107.0,29595.0
41769,Mozart and the Whale (2005),Comedy|Drama|Romance,392465.0,23478.0
41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War,60474.0,8290.0
41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,419294.0,8053.0
41997,Munich (2005),Action|Crime|Drama|Thriller,408306.0,612.0
42002,"Producers, The (2005)",Comedy|Musical,395251.0,9899.0
42004,Transamerica (2005),Adventure|Comedy|Drama,407265.0,546.0
42007,Rumor Has It... (2005),Comedy|Drama|Romance,398375.0,2800.0
42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy,452598.0,9641.0
42011,Fun with Dick and Jane (2005),Comedy|Crime,369441.0,7552.0
42013,"Ringer, The (2005)",Comedy,267891.0,9927.0
42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,402894.0,9681.0
42018,Mrs. Henderson Presents (2005),Comedy|Drama,413015.0,10773.0
42176,"Ear, The (Ucho) (1970)",Drama|Thriller,66498.0,88953.0
42191,Luxo Jr. (1986),Animation|Children,91455.0,13925.0
42285,"Dentist, The (1996)",Horror|Thriller,116075.0,9568.0
42418,"New World, The (2005)",Adventure|Drama|Romance,402399.0,11400.0
42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,370754.0,37910.0
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,57812.0,14241.0
42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama,59673.0,79406.0
42602,"Boys of Baraka, The (2005)",Documentary,444608.0,38785.0
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,451094.0,4550.0
42638,Grand Theft Parsons (2003),Comedy|Drama,338075.0,16433.0
42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi,414852.0,10045.0
42723,Hostel (2005),Horror,450278.0,1690.0
42725,Grandma's Boy (2006),Comedy,456554.0,9900.0
42728,Tristan & Isolde (2006),Drama|Romance,375154.0,9044.0
42730,Glory Road (2006),Drama,385726.0,9918.0
42732,Last Holiday (2006),Comedy,408985.0,17379.0
42734,Hoodwinked! (2005),Animation|Children|Comedy,443536.0,10982.0
42738,Underworld: Evolution (2006),Action|Fantasy|Horror,401855.0,834.0
42740,Looking for Comedy in the Muslim World (2005),Comedy,433116.0,25890.0
42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy,140883.0,39345.0
42943,Revolution (1985),Adventure|Drama|War,89913.0,12701.0
42946,Project A ('A' gai waak) (1983),Action|Comedy,85127.0,21519.0
43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy,142181.0,28638.0
43333,Water (2005),Drama|Romance,240200.0,7509.0
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,426578.0,2117.0
43396,"World's Fastest Indian, The (2005)",Drama,412080.0,9912.0
43419,Bandidas (2006),Action|Comedy|Crime|Western,416496.0,1969.0
43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,423409.0,8435.0
43549,Helter Skelter (2004),Action|Crime|Drama|Horror,383393.0,45759.0
43556,Annapolis (2006),Drama,417433.0,13275.0
43558,Big Momma's House 2 (2006),Action|Comedy|Crime,421729.0,11565.0
43560,Nanny McPhee (2005),Children|Comedy|Fantasy,396752.0,11283.0
43677,"Tuskegee Airmen, The (1995)",Drama|War,114745.0,31894.0
43679,Final Destination 3 (2006),Horror|Mystery|Thriller,414982.0,9286.0
43684,Something New (2006),Comedy|Drama|Romance,437777.0,15363.0
43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary,425598.0,292.0
43744,Imagine Me & You (2005),Comedy|Drama|Romance,421994.0,1544.0
43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,383216.0,12096.0
43869,Curious George (2006),Adventure|Animation|Children|Comedy,381971.0,9975.0
43871,Firewall (2006),Crime|Drama|Thriller,408345.0,9754.0
43904,When a Stranger Calls (2006),Horror|Thriller,455857.0,10053.0
43908,London (2005),Drama,449061.0,7515.0
43912,Freedomland (2006),Crime|Drama,349467.0,9959.0
43914,Winter Passing (2005),Drama,380817.0,14256.0
43917,Eight Below (2006),Action|Adventure|Drama|Romance,397313.0,9036.0
43919,Date Movie (2006),Comedy|Romance,466342.0,10073.0
43921,Running Scared (2006),Action|Crime|Thriller,404390.0,7304.0
43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,370032.0,9920.0
43930,Just My Luck (2006),Comedy|Romance,397078.0,10025.0
43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,454919.0,9682.0
43936,16 Blocks (2006),Crime|Thriller,450232.0,2207.0
44004,Failure to Launch (2006),Comedy|Romance,427229.0,6877.0
44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi,491703.0,14609.0
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,438097.0,950.0
44189,Ask the Dust (2006),Drama|Romance,384814.0,1967.0
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,434409.0,752.0
44193,She's the Man (2006),Comedy|Romance,454945.0,9655.0
44195,Thank You for Smoking (2006),Comedy|Drama,427944.0,9388.0
44197,Find Me Guilty (2006),Comedy|Crime|Drama,419749.0,9950.0
44199,Inside Man (2006),Crime|Drama|Thriller,454848.0,388.0
44204,Tsotsi (2005),Crime|Drama,468565.0,868.0
44225,Aquamarine (2006),Children|Comedy|Fantasy,429591.0,14191.0
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror,110329.0,18009.0
44241,Leprechaun 3 (1995),Comedy|Fantasy|Horror,113636.0,19286.0
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,116861.0,19287.0
44301,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama,458242.0,1379.0
44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,454841.0,9792.0
44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,393735.0,10067.0
44511,Unknown White Male (2005),Documentary,436864.0,35555.0
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,405094.0,582.0
44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery,57697.0,37939.0
44613,Take the Lead (2006),Drama,446046.0,12763.0
44633,"Devil and Daniel Johnston, The (2005)",Documentary,436231.0,13222.0
44657,Mouchette (1967),Drama,61996.0,1561.0
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,425210.0,186.0
44694,Volver (2006),Comedy|Drama,441909.0,219.0
44709,Akeelah and the Bee (2006),Drama,437800.0,13751.0
44719,Brainstorm (2001),Drama,263124.0,53961.0
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller,441796.0,10069.0
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,430912.0,3093.0
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,393109.0,9270.0
44773,"Dead Hate the Living!, The (2000)",Comedy|Horror,225481.0,28349.0
44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi,383353.0,10177.0
44788,This Film Is Not Yet Rated (2006),Documentary,493459.0,16070.0
44828,Slither (2006),Comedy|Horror|Sci-Fi,439815.0,9035.0
44840,"Benchwarmers, The (2006)",Comedy,437863.0,9957.0
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,386741.0,9389.0
44851,Go for Zucker! (Alles auf Zucker!) (2004),Comedy,416331.0,460.0
44864,Friends with Money (2006),Comedy|Drama|Romance,436331.0,8998.0
44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,404364.0,20521.0
44929,Candy (2006),Drama|Romance,424880.0,4441.0
44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama,16914.0,84954.0
44937,"Child, The (L'enfant) (2005)",Crime|Drama,456396.0,11490.0
44943,9/11 (2002),Documentary,312318.0,11304.0
44972,Scary Movie 4 (2006),Comedy|Horror,362120.0,4257.0
44974,Hard Candy (2005),Drama|Thriller,424136.0,2652.0
45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,420087.0,9526.0
45062,"Sentinel, The (2006)",Crime|Drama|Thriller,443632.0,5820.0
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,405469.0,9904.0
45081,Silent Hill (2006),Fantasy|Horror|Thriller,384537.0,588.0
45106,American Dreamz (2006),Comedy|Drama,465142.0,9310.0
45175,Kinky Boots (2005),Comedy|Drama,434124.0,16367.0
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,427954.0,8982.0
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,317919.0,956.0
45208,RV (2006),Adventure|Children|Comedy,449089.0,9530.0
45210,United 93 (2006),Crime|Drama,475276.0,9829.0
45221,Stick It (2006),Comedy,430634.0,10115.0
45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,429573.0,10008.0
45382,Down in the Valley (2005),Drama|Romance,398027.0,7870.0
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,327084.0,7518.0
45440,Art School Confidential (2006),Comedy|Drama,364955.0,9786.0
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,409182.0,503.0
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,382625.0,591.0
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,376994.0,36668.0
45501,"Break-Up, The (2006)",Comedy|Drama|Romance,452594.0,9767.0
45503,Peaceful Warrior (2006),Drama,438315.0,13689.0
45517,Cars (2006),Animation|Children|Comedy,317219.0,920.0
45635,"Notorious Bettie Page, The (2005)",Drama,404802.0,15402.0
45648,Game 6 (2005),Comedy|Drama,425055.0,80919.0
45658,On a Clear Day (2005),Drama,410400.0,38344.0
45662,"Omen, The (2006)",Horror|Thriller,466909.0,806.0
45666,Nacho Libre (2006),Comedy,457510.0,9353.0
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,410297.0,2044.0
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,389860.0,9339.0
45720,"Devil Wears Prada, The (2006)",Comedy|Drama,458352.0,350.0
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,383574.0,58.0
45726,"You, Me and Dupree (2006)",Comedy,463034.0,1819.0
45728,Clerks II (2006),Comedy,424345.0,2295.0
45730,Lady in the Water (2006),Drama|Fantasy|Mystery,452637.0,9697.0
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,465624.0,4474.0
45880,Marie Antoinette (2006),Drama|Romance,422720.0,1887.0
45928,Who Killed the Electric Car? (2006),Documentary,489037.0,13508.0
